SA Param,R,batch_d_rt,batch_c_rt,vd,vc,Lower bound,Upper bound,Optimality Gap,Status,Objective
batch_d_rt,0.95,18,31,0.0,0.0,2924.45013597539,2924.45013597539,0.0,optimal,2924.4501359753867
batch_d_rt,0.95,17,31,0.0,0.0,3050.96681602329,3050.96681602329,0.0,optimal,3050.966816023287
batch_d_rt,0.95,16,31,0.0,0.0,3188.0291263111,3188.0291263111,0.0,optimal,3188.029126311102
batch_d_rt,0.95,15,31,0.0,0.0,3342.60477566804,3342.60477566804,0.0,optimal,3342.604775668035
batch_d_rt,0.95,14,31,0.0,0.0,3513.40270721081,3513.40270721081,0.0,optimal,3513.402707210806
batch_d_rt,0.95,13,31,0.0,0.0,3699.95306637935,3699.95306637935,0.0,optimal,3699.953066379352
batch_d_rt,0.95,12,31,0.0,0.0,3907.34346408272,3907.34346408272,0.0,optimal,3907.3434640827154
batch_d_rt,0.95,11,31,0.0,0.0,4145.13704387921,4145.13704387921,0.0,optimal,4145.13704387921
batch_d_rt,0.95,10,31,0.0,0.0,4426.42898763234,4426.42898763234,0.0,optimal,4426.428987632335
batch_d_rt,0.95,9,31,0.0,0.0,4758.26474837643,4758.26474837643,0.0,optimal,4758.264748376426
batch_d_rt,0.95,8,31,0.0,0.0,5164.82524386694,5164.82524386694,0.0,optimal,5164.825243866935
batch_d_rt,0.95,7,31,0.0,0.0,5641.30393752622,5641.30393752622,0.0,optimal,5641.303937526217
batch_d_rt,0.95,6,31,0.0,0.0,6210.10263361771,6210.10263361771,0.0,optimal,6210.102633617707
batch_d_rt,0.95,5,31,0.0,0.0,6980.44548165882,6980.44548165882,0.0,optimal,6980.445481658821
batch_d_rt,0.95,4,31,0.0,0.0,8068.11256389869,8068.11256389869,0.0,optimal,8068.112563898679
batch_d_rt,0.95,3,31,0.0,0.0,9241.11881219036,9241.11881219036,0.0,optimal,9241.118812190352
batch_d_rt,0.95,2,31,0.0,0.0,10762.2659890144,10762.2659890144,0.0,optimal,10762.265989014406
batch_d_rt,0.95,1,31,0.0,0.0,13221.8116928189,13221.8116928189,0.0,optimal,13221.81169281886
batch_c_rt,0.95,21,31,0.0,0.0,2608.89357831554,2608.89357831554,0.0,optimal,2608.8935783155343
batch_c_rt,0.95,21,30,0.0,0.0,2631.65740054415,2631.65740054415,0.0,optimal,2631.6574005441453
batch_c_rt,0.95,21,29,0.0,0.0,2655.84372935804,2655.84372935804,0.0,optimal,2655.8437293580423
batch_c_rt,0.95,21,28,0.0,0.0,2681.54025580891,2681.54025580891,0.0,optimal,2681.5402558089104
batch_c_rt,0.95,21,27,0.0,0.0,2706.52780955449,2706.52780955449,0.0,optimal,2706.5278095544936
batch_c_rt,0.95,21,26,0.0,0.0,2732.01618487385,2732.01618487385,0.0,optimal,2732.016184873856
batch_c_rt,0.95,21,25,0.0,0.0,2758.52184924184,2758.52184924184,0.0,optimal,2758.5218492418426
batch_c_rt,0.95,21,24,0.0,0.0,2786.22563276889,2786.22563276889,0.0,optimal,2786.225632768888
batch_c_rt,0.95,21,23,0.0,0.0,2815.63270677988,2815.63270677988,0.0,optimal,2815.6327067798825
batch_c_rt,0.95,21,22,0.0,0.0,2846.84325952108,2846.84325952108,0.0,optimal,2846.84325952108
batch_c_rt,0.95,21,21,0.0,0.0,2876.41728951039,2876.41728951039,0.0,optimal,2876.4172895103857
batch_c_rt,0.95,21,20,0.0,0.0,2906.65372175872,2906.65372175872,0.0,optimal,2906.6537217587197
batch_c_rt,0.95,21,19,0.0,0.0,2939.2995853289,2939.2995853289,0.0,optimal,2939.299585328898
batch_c_rt,0.95,21,18,0.0,0.0,2973.84882034776,2973.84882034776,0.0,optimal,2973.8488203477577
batch_c_rt,0.95,21,17,0.0,0.0,3007.79093035993,3007.79093035993,0.0,optimal,3007.790930359932
batch_c_rt,0.95,21,16,0.0,0.0,3042.87388200029,3042.87388200029,0.0,optimal,3042.873882000294
batch_c_rt,0.95,21,15,0.0,0.0,3078.59162715831,3078.59162715831,0.0,optimal,3078.591627158307
batch_c_rt,0.95,21,14,0.0,0.0,3115.28327817056,3115.28327817056,0.0,optimal,3115.283278170562
batch_c_rt,0.95,21,13,0.0,0.0,3155.1966064303,3155.1966064303,0.0,optimal,3155.196606430301
batch_c_rt,0.95,21,12,0.0,0.0,3199.84412503933,3199.84412503933,0.0,optimal,3199.844125039327
batch_c_rt,0.95,21,11,0.0,0.0,3251.69747522182,3251.69747522182,0.0,optimal,3251.6974752218225
batch_c_rt,0.95,21,10,0.0,0.0,3310.33294305492,3310.33294305492,0.0,optimal,3310.332943054924
batch_c_rt,0.95,21,9,0.0,0.0,3374.17496830352,3374.17496830352,0.0,optimal,3374.1749683035173
batch_c_rt,0.95,21,8,0.0,0.0,3432.32201246947,3432.32201246947,0.0,optimal,3432.322012469471
batch_c_rt,0.95,21,7,0.0,0.0,3489.77978616924,3489.77978616924,0.0,optimal,3489.779786169236
batch_c_rt,0.95,21,6,0.0,0.0,3537.19140362015,3537.19140362015,0.0,optimal,3537.191403620149
batch_c_rt,0.95,21,5,0.0,0.0,3582.78366045569,3582.78366045569,0.0,optimal,3582.783660455684
batch_c_rt,0.95,21,4,0.0,0.0,3630.85073148808,3630.85073148808,0.0,optimal,3630.850731488074
batch_c_rt,0.95,21,3,0.0,0.0,3674.43911038438,3674.43911038438,0.0,optimal,3674.439110384383
batch_c_rt,0.95,21,2,0.0,0.0,3738.94475494771,3738.94475494771,0.0,optimal,3738.9447549477104
batch_c_rt,0.95,21,1,0.0,0.0,3863.03789241724,3863.03789241724,0.0,optimal,3863.037892417237
vd,0.95,21,31,0.0,0.0,2608.89357831554,2608.89357831554,0.0,optimal,2608.8935783155343
vd,0.95,21,31,0.1,0.0,2600.5412246708,2600.5412246708,0.0,optimal,2600.541224670796
vd,0.95,21,31,0.2,0.0,2592.19822675343,2592.19822675343,0.0,optimal,2592.198226753432
vd,0.95,21,31,0.3,0.0,2583.85996954542,2583.85996954542,0.0,optimal,2583.859969545415
vd,0.95,21,31,0.4,0.0,2575.5217123374,2575.5217123374,0.0,optimal,2575.5217123374
vd,0.95,21,31,0.5,0.0,2567.18345512939,2567.18345512939,0.0,optimal,2567.1834551293846
vd,0.95,21,31,0.6000000000000001,0.0,2558.84519792137,2558.84519792137,0.0,optimal,2558.845197921368
vd,0.95,21,31,0.7000000000000001,0.0,2550.50694071335,2550.50694071335,0.0,optimal,2550.506940713352
vd,0.95,21,31,0.8,0.0,2542.16868350534,2542.16868350534,0.0,optimal,2542.168683505337
vd,0.95,21,31,0.9,0.0,2533.83042629732,2533.83042629732,0.0,optimal,2533.8304262973206
vd,0.95,21,31,1.0,0.0,2525.49216908931,2525.49216908931,0.0,optimal,2525.4921690893048
vd,0.95,21,31,1.1,0.0,2517.15391188129,2517.15391188129,0.0,optimal,2517.1539118812884
vd,0.95,21,31,1.2000000000000002,0.0,2508.81565467327,2508.81565467327,0.0,optimal,2508.8156546732707
vd,0.95,21,31,1.3,0.0,2500.47739746526,2500.47739746526,0.0,optimal,2500.477397465256
vd,0.95,21,31,1.4,0.0,2492.13914025724,2492.13914025724,0.0,optimal,2492.139140257239
vd,0.95,21,31,1.5,0.0,2483.80088304922,2483.80088304922,0.0,optimal,2483.8008830492245
vd,0.95,21,31,1.6,0.0,2475.46262584121,2475.46262584121,0.0,optimal,2475.4626258412072
vd,0.95,21,31,1.7000000000000002,0.0,2467.12436863319,2467.12436863319,0.0,optimal,2467.124368633192
vd,0.95,21,31,1.8,0.0,2458.82902369526,2458.82902369526,0.0,optimal,2458.8290236952607
vd,0.95,21,31,1.9,0.0,2450.78679165843,2450.78679165843,0.0,optimal,2450.786791658428
vd,0.95,21,31,2.0,0.0,2442.74455962159,2442.74455962159,0.0,optimal,2442.744559621595
vd,0.95,21,31,2.1,0.0,2434.81216604553,2434.81216604553,0.0,optimal,2434.812166045528
vd,0.95,21,31,2.2,0.0,2426.8968019392,2426.8968019392,0.0,optimal,2426.896801939201
vd,0.95,21,31,2.3000000000000003,0.0,2418.98143783288,2418.98143783288,0.0,optimal,2418.981437832876
vd,0.95,21,31,2.4000000000000004,0.0,2411.06607372655,2411.06607372655,0.0,optimal,2411.066073726548
vd,0.95,21,31,2.5,0.0,2403.15070962022,2403.15070962022,0.0,optimal,2403.150709620222
vd,0.95,21,31,2.6,0.0,2395.2353455139,2395.2353455139,0.0,optimal,2395.235345513895
vd,0.95,21,31,2.7,0.0,2387.31998140757,2387.31998140757,0.0,optimal,2387.319981407569
vd,0.95,21,31,2.8000000000000003,0.0,2379.40461730124,2379.40461730124,0.0,optimal,2379.4046173012443
vd,0.95,21,31,2.9000000000000004,0.0,2371.56111513833,2371.56111513833,0.0,optimal,2371.5611151383278
vd,0.95,21,31,3.0,0.0,2363.81802704741,2363.81802704741,0.0,optimal,2363.818027047406
vd,0.95,21,31,3.1,0.0,2356.07493895649,2356.07493895649,0.0,optimal,2356.074938956486
vd,0.95,21,31,3.2,0.0,2348.43416558069,2348.43416558069,0.0,optimal,2348.4341655806893
vd,0.95,21,31,3.3000000000000003,0.0,2340.9638478475,2340.9638478475,0.0,optimal,2340.963847847495
vd,0.95,21,31,3.4000000000000004,0.0,2333.4935301143,2333.4935301143,0.0,optimal,2333.4935301143
vd,0.95,21,31,3.5,0.0,2326.0232123811,2326.0232123811,0.0,optimal,2326.0232123811043
vd,0.95,21,31,3.6,0.0,2318.55289464791,2318.55289464791,0.0,optimal,2318.5528946479085
vd,0.95,21,31,3.7,0.0,2311.08257691471,2311.08257691471,0.0,optimal,2311.0825769147127
vd,0.95,21,31,3.8,0.0,2303.61225918152,2303.61225918152,0.0,optimal,2303.612259181517
vd,0.95,21,31,3.9,0.0,2296.14194144832,2296.14194144832,0.0,optimal,2296.1419414483207
vd,0.95,21,31,4.0,0.0,2288.67162371513,2288.67162371513,0.0,optimal,2288.6716237151254
vd,0.95,21,31,4.1000000000000005,0.0,2281.20130598193,2281.20130598193,0.0,optimal,2281.201305981928
vd,0.95,21,31,4.2,0.0,2273.73098824873,2273.73098824873,0.0,optimal,2273.7309882487343
vd,0.95,21,31,4.3,0.0,2266.28562107016,2266.28562107016,0.0,optimal,2266.285621070162
vd,0.95,21,31,4.4,0.0,2258.84376860322,2258.84376860322,0.0,optimal,2258.843768603216
vd,0.95,21,31,4.5,0.0,2251.40191613627,2251.40191613627,0.0,optimal,2251.401916136271
vd,0.95,21,31,4.6000000000000005,0.0,2243.96006366932,2243.96006366932,0.0,optimal,2243.960063669325
vd,0.95,21,31,4.7,0.0,2236.51821120238,2236.51821120238,0.0,optimal,2236.5182112023776
vd,0.95,21,31,4.800000000000001,0.0,2229.07635873543,2229.07635873543,0.0,optimal,2229.076358735431
vd,0.95,21,31,4.9,0.0,2221.63450626849,2221.63450626849,0.0,optimal,2221.6345062684863
vd,0.95,21,31,5.0,0.0,2214.19265380154,2214.19265380154,0.0,optimal,2214.192653801539
vd,0.95,21,31,5.1000000000000005,0.0,2206.75080133459,2206.75080133459,0.0,optimal,2206.750801334594
vd,0.95,21,31,5.2,0.0,2199.32964782446,2199.32964782446,0.0,optimal,2199.329647824457
vd,0.95,21,31,5.300000000000001,0.0,2192.18157131513,2192.18157131513,0.0,optimal,2192.1815713151323
vd,0.95,21,31,5.4,0.0,2185.03860414381,2185.03860414381,0.0,optimal,2185.038604143808
vd,0.95,21,31,5.5,0.0,2177.90054978974,2177.90054978974,0.0,optimal,2177.900549789736
vd,0.95,21,31,5.6000000000000005,0.0,2170.87144368341,2170.87144368341,0.0,optimal,2170.8714436834107
vd,0.95,21,31,5.7,0.0,2163.84233757708,2163.84233757708,0.0,optimal,2163.8423375770835
vd,0.95,21,31,5.800000000000001,0.0,2156.81323147076,2156.81323147076,0.0,optimal,2156.8132314707577
vd,0.95,21,31,5.9,0.0,2149.78412536443,2149.78412536443,0.0,optimal,2149.7841253644315
vd,0.95,21,31,6.0,0.0,2142.75501925811,2142.75501925811,0.0,optimal,2142.7550192581066
vd,0.95,21,31,6.1000000000000005,0.0,2135.72591315178,2135.72591315178,0.0,optimal,2135.7259131517803
vd,0.95,21,31,6.2,0.0,2128.69680704545,2128.69680704545,0.0,optimal,2128.6968070454545
vd,0.95,21,31,6.300000000000001,0.0,2121.66770093913,2121.66770093913,0.0,optimal,2121.6677009391287
vd,0.95,21,31,6.4,0.0,2114.6385948328,2114.6385948328,0.0,optimal,2114.638594832803
vd,0.95,21,31,6.5,0.0,2107.60948872648,2107.60948872648,0.0,optimal,2107.6094887264767
vd,0.95,21,31,6.6000000000000005,0.0,2100.58038262015,2100.58038262015,0.0,optimal,2100.580382620152
vd,0.95,21,31,6.7,0.0,2093.55127651383,2093.55127651383,0.0,optimal,2093.551276513826
vd,0.95,21,31,6.800000000000001,0.0,2086.5221704075,2086.5221704075,0.0,optimal,2086.5221704075
vd,0.95,21,31,6.9,0.0,2079.49306430118,2079.49306430118,0.0,optimal,2079.493064301175
vd,0.95,21,31,7.0,0.0,2072.46395819485,2072.46395819485,0.0,optimal,2072.4639581948486
vd,0.95,21,31,7.1000000000000005,0.0,2065.43485208852,2065.43485208852,0.0,optimal,2065.4348520885237
vd,0.95,21,31,7.2,0.0,2058.4057459822,2058.4057459822,0.0,optimal,2058.405745982197
vd,0.95,21,31,7.300000000000001,0.0,2051.37663987587,2051.37663987587,0.0,optimal,2051.376639875871
vd,0.95,21,31,7.4,0.0,2044.34753376955,2044.34753376955,0.0,optimal,2044.3475337695452
vd,0.95,21,31,7.5,0.0,2037.31842766322,2037.31842766322,0.0,optimal,2037.3184276632196
vd,0.95,21,31,7.6,0.0,2030.28932155689,2030.28932155689,0.0,optimal,2030.2893215568931
vd,0.95,21,31,7.7,0.0,2023.28670623105,2023.28670623105,0.0,optimal,2023.2867062310477
vd,0.95,21,31,7.800000000000001,0.0,2016.44050172984,2016.44050172984,0.0,optimal,2016.4405017298416
vd,0.95,21,31,7.9,0.0,2009.59429722864,2009.59429722864,0.0,optimal,2009.594297228636
vd,0.95,21,31,8.0,0.0,2002.74809272743,2002.74809272743,0.0,optimal,2002.748092727431
vd,0.95,21,31,8.1,0.0,1995.90188822622,1995.90188822622,0.0,optimal,1995.9018882262253
vd,0.95,21,31,8.200000000000001,0.0,1989.05568372502,1989.05568372502,0.0,optimal,1989.05568372502
vd,0.95,21,31,8.3,0.0,1982.20947922381,1982.20947922381,0.0,optimal,1982.2094792238136
vd,0.95,21,31,8.4,0.0,1975.36327472261,1975.36327472261,0.0,optimal,1975.3632747226084
vd,0.95,21,31,8.5,0.0,1968.5170702214,1968.5170702214,0.0,optimal,1968.5170702214025
vd,0.95,21,31,8.6,0.0,1961.6708657202,1961.6708657202,0.0,optimal,1961.6708657201973
vd,0.95,21,31,8.700000000000001,0.0,1954.82466121899,1954.82466121899,0.0,optimal,1954.824661218991
vd,0.95,21,31,8.8,0.0,1947.97845671779,1947.97845671779,0.0,optimal,1947.9784567177855
vd,0.95,21,31,8.9,0.0,1941.30450991853,1941.30450991853,0.0,optimal,1941.3045099185256
vd,0.95,21,31,9.0,0.0,1934.71155379364,1934.71155379364,0.0,optimal,1934.7115537936395
vd,0.95,21,31,9.1,0.0,1928.11859766876,1928.11859766876,0.0,optimal,1928.1185976687557
vd,0.95,21,31,9.2,0.0,1921.52564154387,1921.52564154387,0.0,optimal,1921.5256415438687
vd,0.95,21,31,9.3,0.0,1914.93268541899,1914.93268541899,0.0,optimal,1914.9326854189844
vd,0.95,21,31,9.4,0.0,1908.3397292941,1908.3397292941,0.0,optimal,1908.3397292940992
vd,0.95,21,31,9.5,0.0,1901.74677316921,1901.74677316921,0.0,optimal,1901.7467731692136
vd,0.95,21,31,9.6,0.0,1895.15381704433,1895.15381704433,0.0,optimal,1895.153817044329
vd,0.95,21,31,9.7,0.0,1888.56086091944,1888.56086091944,0.0,optimal,1888.560860919444
vd,0.95,21,31,9.8,0.0,1881.96790479456,1881.96790479456,0.0,optimal,1881.96790479456
vd,0.95,21,31,9.9,0.0,1875.37494866967,1875.37494866967,0.0,optimal,1875.3749486696745
vd,0.95,21,31,10.0,0.0,1868.79746173425,1868.79746173425,0.0,optimal,1868.7974617342536
vc,0.95,21,31,0.0,0.0,2608.89357831554,2608.89357831554,0.0,optimal,2608.8935783155343
vc,0.95,21,31,0.0,0.1,2600.10162711055,2600.10162711055,0.0,optimal,2600.101627110546
vc,0.95,21,31,0.0,0.2,2591.32051546838,2591.32051546838,0.0,optimal,2591.3205154683783
vc,0.95,21,31,0.0,0.3,2582.54340261784,2582.54340261784,0.0,optimal,2582.543402617835
vc,0.95,21,31,0.0,0.4,2573.76628976729,2573.76628976729,0.0,optimal,2573.7662897672917
vc,0.95,21,31,0.0,0.5,2564.98917691675,2564.98917691675,0.0,optimal,2564.9891769167475
vc,0.95,21,31,0.0,0.6000000000000001,2556.21206406621,2556.21206406621,0.0,optimal,2556.212064066205
vc,0.95,21,31,0.0,0.7000000000000001,2547.43495121566,2547.43495121566,0.0,optimal,2547.434951215662
vc,0.95,21,31,0.0,0.8,2538.65783836512,2538.65783836512,0.0,optimal,2538.6578383651195
vc,0.95,21,31,0.0,0.9,2529.88072551458,2529.88072551458,0.0,optimal,2529.880725514576
vc,0.95,21,31,0.0,1.0,2521.10361266403,2521.10361266403,0.0,optimal,2521.1036126640324
vc,0.95,21,31,0.0,1.1,2512.32649981349,2512.32649981349,0.0,optimal,2512.3264998134887
vc,0.95,21,31,0.0,1.2000000000000002,2503.54938696295,2503.54938696295,0.0,optimal,2503.5493869629454
vc,0.95,21,31,0.0,1.3,2494.7722741124,2494.7722741124,0.0,optimal,2494.7722741124026
vc,0.95,21,31,0.0,1.4,2485.99516126186,2485.99516126186,0.0,optimal,2485.99516126186
vc,0.95,21,31,0.0,1.5,2477.21804841132,2477.21804841132,0.0,optimal,2477.218048411316
vc,0.95,21,31,0.0,1.6,2468.44093556077,2468.44093556077,0.0,optimal,2468.440935560773
vc,0.95,21,31,0.0,1.7000000000000002,2459.67557443598,2459.67557443598,0.0,optimal,2459.6755744359803
vc,0.95,21,31,0.0,1.8,2451.21006702879,2451.21006702879,0.0,optimal,2451.2100670287864
vc,0.95,21,31,0.0,1.9,2442.7445596216,2442.7445596216,0.0,optimal,2442.744559621595
vc,0.95,21,31,0.0,2.0,2434.39556793467,2434.39556793467,0.0,optimal,2434.395567934668
vc,0.95,21,31,0.0,2.1,2426.06360571748,2426.06360571748,0.0,optimal,2426.063605717483
vc,0.95,21,31,0.0,2.2,2417.7316435003,2417.7316435003,0.0,optimal,2417.7316435002967
vc,0.95,21,31,0.0,2.3000000000000003,2409.39968128311,2409.39968128311,0.0,optimal,2409.3996812831124
vc,0.95,21,31,0.0,2.4000000000000004,2401.06771906593,2401.06771906593,0.0,optimal,2401.0677190659258
vc,0.95,21,31,0.0,2.5,2392.73575684874,2392.73575684874,0.0,optimal,2392.73575684874
vc,0.95,21,31,0.0,2.6,2384.40379463156,2384.40379463156,0.0,optimal,2384.4037946315552
vc,0.95,21,31,0.0,2.7,2376.07183241437,2376.07183241437,0.0,optimal,2376.071832414368
vc,0.95,21,31,0.0,2.8000000000000003,2367.89333656894,2367.89333656894,0.0,optimal,2367.8933365689427
vc,0.95,21,31,0.0,2.9000000000000004,2359.74271752587,2359.74271752587,0.0,optimal,2359.742717525869
vc,0.95,21,31,0.0,3.0,2351.59239221157,2351.59239221157,0.0,optimal,2351.5923922115694
vc,0.95,21,31,0.0,3.1,2343.71607017025,2343.71607017025,0.0,optimal,2343.7160701702514
vc,0.95,21,31,0.0,3.2,2335.85257781952,2335.85257781952,0.0,optimal,2335.8525778195194
vc,0.95,21,31,0.0,3.3000000000000003,2327.98908546879,2327.98908546879,0.0,optimal,2327.9890854687865
vc,0.95,21,31,0.0,3.4000000000000004,2320.12559311806,2320.12559311806,0.0,optimal,2320.1255931180544
vc,0.95,21,31,0.0,3.5,2312.26210076732,2312.26210076732,0.0,optimal,2312.262100767323
vc,0.95,21,31,0.0,3.6,2304.39860841659,2304.39860841659,0.0,optimal,2304.39860841659
vc,0.95,21,31,0.0,3.7,2296.53511606586,2296.53511606586,0.0,optimal,2296.535116065858
vc,0.95,21,31,0.0,3.8,2288.67162371513,2288.67162371513,0.0,optimal,2288.6716237151254
vc,0.95,21,31,0.0,3.9,2280.80813136439,2280.80813136439,0.0,optimal,2280.808131364392
vc,0.95,21,31,0.0,4.0,2272.94463901366,2272.94463901366,0.0,optimal,2272.94463901366
vc,0.95,21,31,0.0,4.1000000000000005,2265.11059173328,2265.11059173328,0.0,optimal,2265.110591733276
vc,0.95,21,31,0.0,4.2,2257.2770628207,2257.2770628207,0.0,optimal,2257.277062820701
vc,0.95,21,31,0.0,4.3,2249.44353390813,2249.44353390813,0.0,optimal,2249.4435339081283
vc,0.95,21,31,0.0,4.4,2241.61000499555,2241.61000499555,0.0,optimal,2241.610004995552
vc,0.95,21,31,0.0,4.5,2233.77647608298,2233.77647608298,0.0,optimal,2233.776476082976
vc,0.95,21,31,0.0,4.6000000000000005,2225.9429471704,2225.9429471704,0.0,optimal,2225.9429471704016
vc,0.95,21,31,0.0,4.7,2218.10941825783,2218.10941825783,0.0,optimal,2218.109418257828
vc,0.95,21,31,0.0,4.800000000000001,2210.27588934525,2210.27588934525,0.0,optimal,2210.275889345252
vc,0.95,21,31,0.0,4.9,2202.44236043268,2202.44236043268,0.0,optimal,2202.4423604326767
vc,0.95,21,31,0.0,5.0,2194.81319079931,2194.81319079931,0.0,optimal,2194.8131907993056
vc,0.95,21,31,0.0,5.1000000000000005,2187.29427798739,2187.29427798739,0.0,optimal,2187.294277987385
vc,0.95,21,31,0.0,5.2,2179.77536517547,2179.77536517547,0.0,optimal,2179.775365175464
vc,0.95,21,31,0.0,5.300000000000001,2172.35125549527,2172.35125549527,0.0,optimal,2172.351255495268
vc,0.95,21,31,0.0,5.4,2164.95219643598,2164.95219643598,0.0,optimal,2164.9521964359774
vc,0.95,21,31,0.0,5.5,2157.55313737669,2157.55313737669,0.0,optimal,2157.553137376687
vc,0.95,21,31,0.0,5.6000000000000005,2150.1540783174,2150.1540783174,0.0,optimal,2150.154078317396
vc,0.95,21,31,0.0,5.7,2142.75501925811,2142.75501925811,0.0,optimal,2142.7550192581066
vc,0.95,21,31,0.0,5.800000000000001,2135.35596019882,2135.35596019882,0.0,optimal,2135.3559601988154
vc,0.95,21,31,0.0,5.9,2127.95690113953,2127.95690113953,0.0,optimal,2127.956901139526
vc,0.95,21,31,0.0,6.0,2120.55784208024,2120.55784208024,0.0,optimal,2120.557842080235
vc,0.95,21,31,0.0,6.1000000000000005,2113.15878302095,2113.15878302095,0.0,optimal,2113.158783020944
vc,0.95,21,31,0.0,6.2,2105.75972396166,2105.75972396166,0.0,optimal,2105.759723961656
vc,0.95,21,31,0.0,6.300000000000001,2098.36066490236,2098.36066490236,0.0,optimal,2098.360664902365
vc,0.95,21,31,0.0,6.4,2090.96160584307,2090.96160584307,0.0,optimal,2090.9616058430747
vc,0.95,21,31,0.0,6.5,2083.56254678378,2083.56254678378,0.0,optimal,2083.562546783785
vc,0.95,21,31,0.0,6.6000000000000005,2076.16348772449,2076.16348772449,0.0,optimal,2076.163487724494
vc,0.95,21,31,0.0,6.7,2068.7644286652,2068.7644286652,0.0,optimal,2068.764428665204
vc,0.95,21,31,0.0,6.800000000000001,2061.36536960591,2061.36536960591,0.0,optimal,2061.365369605913
vc,0.95,21,31,0.0,6.9,2053.96631054662,2053.96631054662,0.0,optimal,2053.966310546623
vc,0.95,21,31,0.0,7.0,2046.56725148733,2046.56725148733,0.0,optimal,2046.567251487333
vc,0.95,21,31,0.0,7.1000000000000005,2039.16819242804,2039.16819242804,0.0,optimal,2039.1681924280415
vc,0.95,21,31,0.0,7.2,2031.76913336875,2031.76913336875,0.0,optimal,2031.769133368752
vc,0.95,21,31,0.0,7.300000000000001,2024.37266521309,2024.37266521309,0.0,optimal,2024.3726652130915
vc,0.95,21,31,0.0,7.4,2017.16115483523,2017.16115483523,0.0,optimal,2017.161154835232
vc,0.95,21,31,0.0,7.5,2009.95462378133,2009.95462378133,0.0,optimal,2009.9546237813315
vc,0.95,21,31,0.0,7.6,2002.74809272743,2002.74809272743,0.0,optimal,2002.7480927274307
vc,0.95,21,31,0.0,7.7,1995.54156167353,1995.54156167353,0.0,optimal,1995.54156167353
vc,0.95,21,31,0.0,7.800000000000001,1988.33503061963,1988.33503061963,0.0,optimal,1988.3350306196296
vc,0.95,21,31,0.0,7.9,1981.12849956573,1981.12849956573,0.0,optimal,1981.1284995657288
vc,0.95,21,31,0.0,8.0,1973.92196851183,1973.92196851183,0.0,optimal,1973.921968511828
vc,0.95,21,31,0.0,8.1,1966.71543745793,1966.71543745793,0.0,optimal,1966.7154374579277
vc,0.95,21,31,0.0,8.200000000000001,1959.50890640403,1959.50890640403,0.0,optimal,1959.5089064040271
vc,0.95,21,31,0.0,8.3,1952.30237535013,1952.30237535013,0.0,optimal,1952.3023753501263
vc,0.95,21,31,0.0,8.4,1945.12148451714,1945.12148451714,0.0,optimal,1945.121484517142
vc,0.95,21,31,0.0,8.5,1938.18153070147,1938.18153070147,0.0,optimal,1938.1815307014735
